Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1771992868,50,,Aggregated,311.600000,0.000000,88,110,130,140,170,190,220,230,350,390,390,16608,0,88,92.82791569334026,0.7599169999999988,394.9756670000042,1735.2350674373795
1771992869,50,,Aggregated,310.800000,0.000000,88,110,130,140,170,190,220,230,350,390,390,16914,0,88,93.48295705847195,0.7599169999999988,394.9756670000042,1736.1692089393403
1771992870,50,,Aggregated,311.100000,0.000000,89,110,130,140,170,190,220,240,340,390,390,17203,0,89,94.36439010550447,0.7599169999999988,394.9756670000042,1734.6351799104807
1771992871,50,,Aggregated,310.000000,0.000000,90,110,130,140,170,190,220,240,340,390,390,17513,0,90,94.956414345343,0.7599169999999988,394.9756670000042,1734.7802775081368
1771992872,50,,Aggregated,313.700000,0.000000,91,110,130,140,170,190,220,240,340,390,390,17827,0,91,95.64113977663057,0.7599169999999988,394.9756670000042,1736.238234139227
1771992873,50,,Aggregated,314.900000,0.000000,91,120,130,150,170,190,220,240,340,390,390,18110,0,91,96.39869874643809,0.7599169999999988,394.9756670000042,1735.893870789619
1771992874,50,,Aggregated,313.700000,0.000000,92,120,130,150,170,200,220,240,340,390,390,18391,0,92,97.18849214099248,0.7599169999999988,394.9756670000042,1734.2823663748572
1771992875,50,,Aggregated,310.800000,0.000000,93,120,140,150,180,200,220,240,340,390,390,18683,0,93,97.83027709671849,0.7599169999999988,394.9756670000042,1732.6290745597603
1771992876,50,,Aggregated,307.800000,0.000000,94,120,140,150,180,200,220,240,340,390,390,18951,0,94,98.64263005408644,0.7599169999999988,394.9756670000042,1730.8482401984065
1771992877,50,,Aggregated,302.500000,0.000000,95,120,140,150,180,200,230,240,340,390,390,19244,0,95,99.3405363725313,0.7599169999999988,394.9756670000042,1730.0805445853252
1771992878,50,,Aggregated,300.700000,0.000000,95,120,140,150,180,200,230,240,340,390,390,19527,0,95,100.05579992845769,0.7599169999999988,394.9756670000042,1730.5382803297998
1771992879,50,,Aggregated,294.800000,0.000000,96,120,140,150,180,200,230,240,340,390,390,19821,0,96,100.52092713697554,0.7599169999999988,394.9756670000042,1730.5599616568286
1771992880,50,,Aggregated,292.100000,0.000000,96,120,140,150,180,200,230,240,330,390,390,20109,0,96,101.23977804052872,0.7599169999999988,394.9756670000042,1729.9126261872793
